DATE,PRCP,TAVG,TMAX,TMIN
2021-01-26,0.0,56,59.0,
2021-01-27,0.31,52,,45.0
2021-01-28,0.0,56,62.0,
2021-01-29,0.0,62,67.0,55.0
2021-01-30,0.0,60,65.0,
2021-01-31,0.0,58,,55.0
2021-02-01,0.0,58,,54.0
2021-02-02,,58,63.0,54.0
2021-02-03,0.0,57,66.0,49.0
2021-02-04,,59,64.0,
2021-02-05,0.0,62,,56.0
2021-02-06,0.0,62,,56.0
2021-02-07,0.0,63,71.0,
2021-02-08,,58,65.0,54.0
2021-02-09,,60,,55.0
2021-02-10,0.0,61,,55.0
2021-02-11,0.0,61,,55.0
2021-02-12,0.0,61,,55.0
2021-02-13,,59,,
2021-02-14,0.07,51,58.0,
2021-02-15,0.06,46,,42.0
2021-02-16,0.0,48,54.0,44.0
2021-02-17,0.0,53,60.0,45.0
2021-02-18,,53,60.0,
2021-02-19,0.0,54,,48.0
2021-02-20,0.0,54,,48.0
2021-02-21,,56,63.0,53.0
2021-02-22,0.0,58,63.0,
2021-02-23,0.0,56,63.0,
2021-02-24,0.0,55,65.0,47.0
2021-02-25,,55,63.0,
2021-02-26,0.0,56,62.0,
2021-02-27,0.0,55,64.0,48.0
2021-02-28,0.01,57,64.0,49.0
2021-03-01,0.0,58,62.0,
2021-03-02,0.0,56,62.0,
2021-03-03,0.0,57,,
2021-03-04,0.0,56,63.0,49.0
2021-03-05,0.0,58,63.0,52.0
2021-03-06,,58,,
2021-03-07,0.0,58,62.0,
2021-03-08,,56,59.0,53.0
2021-03-09,,57,,
2021-03-10,,57,63.0,
2021-03-11,0.0,56,63.0,
2021-03-12,0.0,55,62.0,47.0
2021-03-13,0.0,55,61.0,49.0
2021-03-14,0.0,56,63.0,
2021-03-15,0.0,57,61.0,53.0
2021-03-16,,54,,
2021-03-17,0.29,55,61.0,49.0
2021-03-18,0.0,56,,
2021-03-19,,55,61.0,
2021-03-20,0.0,59,67.0,52.0
2021-03-21,0.02,57,63.0,
2021-03-22,0.0,53,,
2021-03-23,0.01,51,56.0,45.0
2021-03-24,0.13,52,58.0,48.0
2021-03-25,0.0,54,,47.0
2021-03-26,,56,65.0,
2021-03-27,0.0,57,63.0,
2021-03-28,0.0,60,66.0,
2021-03-29,0.0,59,,
2021-03-30,0.01,58,68.0,50.0
2021-03-31,0.01,59,69.0,51.0
2021-04-01,0.0,60,,
2021-04-02,0.0,60,67.0,53.0
2021-04-03,,65,77.0,
2021-04-04,,60,63.0,
2021-04-05,,56,,
2021-04-06,0.05,59,66.0,52.0
2021-04-07,0.0,61,69.0,
2021-04-08,0.02,55,60.0,
2021-04-09,0.0,54,61.0,49.0
2021-04-10,0.0,57,64.0,48.0
2021-04-11,0.0,60,65.0,54.0
2021-04-12,0.0,60,,
2021-04-13,,59,67.0,
2021-04-14,0.0,58,65.0,50.0
2021-04-15,0.0,59,,53.0
2021-04-16,,59,,
2021-04-17,0.0,59,64.0,
2021-04-18,0.0,59,67.0,
2021-04-19,0.0,57,,53.0
2021-04-20,0.0,58,65.0,52.0
2021-04-21,0.0,62,67.0,53.0
2021-04-22,,62,,
2021-04-23,,61,65.0,
2021-04-24,0.01,61,69.0,57.0
2021-04-25,0.0,61,69.0,
2021-04-26,0.0,62,68.0,53.0
2021-04-27,,65,,
2021-04-28,0.0,68,79.0,
2021-04-29,0.0,67,78.0,60.0
2021-04-30,,66,74.0,
2021-05-01,0.0,68,,62.0
2021-05-02,0.0,69,80.0,64.0
2021-05-03,0.0,66,,
2021-05-04,0.0,66,74.0,58.0
2021-05-05,0.0,67,,61.0
2021-05-06,,65,71.0,
2021-05-07,0.0,68,79.0,60.0
2021-05-08,0.0,69,80.0,60.0
2021-05-09,0.0,66,76.0,57.0
2021-05-10,0.01,67,73.0,
2021-05-11,0.0,67,74.0,62.0
2021-05-12,0.0,65,73.0,
2021-05-13,0.0,65,73.0,57.0
2021-05-14,0.0,67,75.0,57.0
2021-05-15,0.0,66,72.0,61.0
2021-05-16,0.0,67,79.0,58.0
2021-05-17,0.0,75,,
2021-05-18,0.0,72,,
2021-05-19,0.0,73,86.0,
2021-05-20,0.0,68,,
2021-05-21,0.0,67,74.0,
2021-05-22,0.0,67,73.0,62.0
2021-05-23,0.0,69,77.0,62.0
2021-05-24,0.0,70,77.0,62.0
2021-05-25,0.0,71,82.0,62.0
2021-05-26,0.04,71,80.0,64.0
2021-05-27,0.0,72,81.0,64.0
2021-05-28,,72,80.0,
2021-05-29,0.0,70,,
2021-05-30,0.0,72,85.0,62.0
2021-05-31,0.0,71,79.0,64.0
2021-06-01,0.0,70,77.0,64.0
2021-06-02,0.03,70,76.0,
2021-06-03,0.0,71,78.0,66.0
2021-06-04,0.0,72,,
2021-06-05,0.0,73,83.0,64.0
2021-06-06,0.0,71,80.0,64.0
2021-06-07,0.0,73,81.0,66.0
2021-06-08,0.0,73,,66.0
2021-06-09,0.0,72,79.0,66.0
2021-06-10,0.0,73,81.0,
2021-06-11,0.0,74,82.0,65.0
2021-06-12,0.0,74,86.0,
2021-06-13,0.0,74,83.0,
2021-06-14,0.0,75,84.0,
2021-06-15,0.0,74,81.0,
2021-06-16,0.0,73,81.0,
2021-06-17,0.0,73,79.0,
2021-06-18,0.0,74,80.0,67.0
2021-06-19,0.0,78,88.0,68.0
2021-06-20,0.0,82,95.0,71.0
2021-06-21,0.0,85,95.0,72.0
2021-06-22,0.0,85,95.0,
2021-06-23,0.0,88,97.0,
2021-06-24,0.0,88,104.0,75.0
2021-06-25,0.0,88,106.0,76.0
2021-06-26,0.0,88,103.0,76.0
2021-06-27,0.0,87,97.0,77.0
2021-06-28,0.0,86,98.0,76.0
2021-06-29,0.0,87,,77.0
2021-06-30,0.0,91,107.0,
2021-07-01,0.0,87,98.0,
2021-07-02,0.0,83,94.0,76.0
2021-07-03,0.0,84,96.0,
2021-07-04,0.0,84,94.0,
2021-07-05,0.0,82,88.0,77.0
2021-07-06,0.0,82,,
2021-07-07,0.0,83,93.0,73.0
2021-07-08,0.0,83,,75.0
2021-07-09,0.0,84,94.0,76.0
2021-07-10,0.0,82,94.0,
2021-07-11,0.0,81,88.0,72.0
2021-07-12,0.0,81,88.0,73.0
2021-07-13,0.0,81,87.0,
2021-07-14,0.0,82,90.0,74.0
2021-07-15,0.0,79,89.0,74.0
2021-07-16,0.0,80,89.0,72.0
2021-07-17,0.0,77,83.0,
2021-07-18,0.0,77,83.0,
2021-07-19,0.0,78,86.0,72.0
2021-07-20,0.0,78,85.0,73.0
2021-07-21,0.0,80,87.0,
2021-07-22,0.0,83,94.0,73.0
2021-07-23,0.0,82,90.0,74.0
2021-07-24,0.0,83,,74.0
2021-07-25,0.0,82,92.0,71.0
2021-07-26,0.0,81,90.0,73.0
2021-07-27,0.0,82,91.0,
2021-07-28,0.0,86,96.0,
2021-07-29,0.0,88,98.0,79.0
2021-07-30,0.0,88,99.0,78.0
2021-07-31,0.0,88,100.0,
2021-08-01,0.0,90,99.0,79.0
2021-08-02,0.0,90,100.0,80.0
2021-08-03,0.0,87,,78.0
2021-08-04,0.0,87,99.0,78.0
2021-08-05,0.0,87,,
2021-08-06,0.0,85,96.0,77.0
2021-08-07,0.0,84,91.0,79.0
2021-08-08,0.0,83,90.0,
2021-08-09,0.0,84,92.0,77.0
2021-08-10,0.01,89,105.0,
2021-08-11,0.0,92,104.0,
2021-08-12,0.0,87,96.0,
2021-08-13,0.0,85,93.0,
2021-08-14,0.0,85,94.0,76.0
2021-08-15,0.0,84,,
2021-08-16,0.0,83,91.0,76.0
2021-08-17,0.0,85,,80.0
2021-08-18,0.0,82,88.0,
2021-08-19,0.0,80,89.0,75.0
2021-08-20,0.0,80,90.0,
2021-08-21,0.0,81,88.0,
2021-08-22,0.0,80,87.0,73.0
2021-08-23,0.02,81,92.0,73.0
2021-08-24,0.0,81,88.0,73.0
2021-08-25,0.0,83,89.0,76.0
2021-08-26,0.0,85,92.0,
2021-08-27,0.0,81,91.0,
2021-08-28,0.0,82,90.0,73.0
2021-08-29,0.0,82,90.0,
2021-08-30,0.0,79,86.0,73.0
2021-08-31,0.0,80,89.0,
2021-09-01,0.0,80,,75.0
2021-09-02,0.0,79,87.0,73.0
2021-09-03,0.0,80,85.0,75.0
2021-09-04,0.0,81,86.0,77.0
2021-09-05,0.0,81,89.0,73.0
2021-09-06,,79,85.0,
2021-09-07,0.0,77,82.0,
2021-09-08,0.0,76,82.0,
2021-09-09,0.67,76,83.0,68.0
2021-09-10,0.03,80,86.0,74.0
2021-09-11,0.0,80,,
2021-09-12,0.0,78,,
2021-09-13,0.0,78,85.0,
2021-09-14,0.0,78,,71.0
2021-09-15,0.0,76,85.0,
2021-09-16,0.0,78,84.0,69.0
2021-09-17,0.0,80,86.0,76.0
2021-09-18,0.0,82,90.0,76.0
2021-09-19,0.0,82,93.0,
2021-09-20,0.0,80,90.0,73.0
2021-09-21,,79,85.0,
2021-09-22,0.0,78,,77.0
2021-09-23,0.0,76,,
2021-09-24,0.0,78,,
2021-09-25,0.0,79,85.0,
2021-09-26,0.0,77,83.0,
2021-09-27,0.0,77,84.0,70.0
2021-09-28,,79,86.0,
2021-09-29,0.0,76,,
2021-09-30,0.02,76,83.0,71.0
2021-10-01,0.01,75,,71.0
2021-10-02,0.0,73,,
2021-10-03,1.11,72,79.0,
2021-10-04,0.0,74,80.0,68.0
2021-10-05,0.0,75,,
2021-10-06,0.04,76,81.0,
2021-10-07,0.0,71,,
2021-10-08,0.02,70,,65.0
2021-10-09,0.0,71,77.0,65.0
2021-10-10,0.0,68,75.0,
2021-10-11,0.09,67,74.0,62.0
2021-10-12,0.0,68,74.0,62.0
2021-10-13,0.0,67,,
2021-10-14,0.34,63,,
2021-10-15,0.87,64,,
2021-10-16,0.01,67,73.0,62.0
2021-10-17,0.0,67,,58.0
2021-10-18,0.0,65,72.0,59.0
2021-10-19,1.44,67,,
2021-10-20,0.0,67,72.0,
2021-10-21,0.0,68,,59.0
2021-10-22,0.0,73,77.0,69.0
2021-10-23,0.0,73,77.0,69.0
2021-10-24,,73,79.0,
2021-10-25,0.0,66,71.0,
2021-10-26,,68,,
2021-10-27,,67,,
2021-10-28,,64,,
2021-10-29,1.27,62,,
2021-10-30,0.31,66,71.0,
2021-10-31,0.0,65,,
2021-11-01,,69,73.0,
2021-11-02,0.0,69,73.0,
2021-11-03,0.0,70,74.0,62.0
2021-11-04,,73,78.0,
2021-11-05,,68,72.0,61.0
2021-11-06,0.0,73,78.0,68.0
2021-11-07,0.0,72,76.0,
2021-11-08,,71,,
2021-11-09,,69,,
2021-11-10,0.24,68,72.0,63.0
2021-11-11,0.87,65,70.0,
2021-11-12,0.46,62,71.0,
2021-11-13,0.0,62,72.0,
2021-11-14,0.0,61,69.0,54.0
2021-11-15,0.09,62,69.0,56.0
2021-11-16,0.0,66,73.0,57.0
2021-11-17,0.0,66,71.0,
2021-11-18,0.0,62,68.0,57.0
2021-11-19,0.0,62,69.0,
2021-11-20,0.0,60,,
2021-11-21,0.0,61,,53.0
2021-11-22,,64,,58.0
2021-11-23,0.0,63,70.0,
2021-11-24,0.0,60,68.0,54.0
2021-11-25,0.0,62,,
2021-11-26,2.63,61,66.0,56.0
2021-11-27,0.0,62,64.0,
2021-11-28,,59,,
2021-11-29,,56,,
2021-11-30,,54,60.0,
2021-12-01,0.0,56,62.0,51.0
2021-12-02,0.0,62,,55.0
2021-12-03,0.0,58,63.0,
2021-12-04,,56,62.0,
2021-12-05,,58,62.0,
2021-12-06,,53,,
2021-12-07,,56,,
2021-12-08,,59,63.0,
2021-12-09,,56,,
2021-12-10,0.06,57,,47.0
2021-12-11,0.0,54,,
2021-12-12,,55,60.0,
2021-12-13,0.0,53,,
2021-12-14,0.0,55,62.0,48.0
2021-12-15,0.0,53,61.0,
2021-12-16,0.0,51,57.0,46.0
2021-12-17,0.0,53,,47.0
2021-12-18,0.0,54,61.0,48.0
2021-12-19,0.0,51,56.0,
2021-12-20,0.0,54,,47.0
2021-12-21,0.0,55,61.0,
2021-12-22,0.0,56,,47.0
2021-12-23,0.0,57,60.0,
2021-12-24,,55,,47.0
2021-12-25,0.0,61,64.0,53.0
2021-12-26,,62,,
2021-12-27,,60,65.0,57.0
2021-12-28,0.02,60,63.0,59.0
2021-12-29,0.0,60,,58.0
2021-12-30,0.0,59,,
2021-12-31,0.0,56,64.0,
